RA_ICRS,DE_ICRS,Gmag
11.69792487336,38.39693320572,13.304274
11.74155382759,38.40941917533,13.762189
11.72924930533,38.42431070421,15.896497
11.76513345786,38.41528362105,13.601396
11.76012283503,38.42135914276,12.85114
11.77852493123,38.42945485952,13.795355
11.78956012947,38.4763155383,15.634033
11.91355710603,38.43394292886,14.462949
11.98790865519,38.43611301615,13.544297
11.91791178771,38.43912967466,14.67003
12.01775880605,38.44174082018,14.205845
12.02257670489,38.45426309927,15.686876
12.08909537096,38.47228725807,15.639806
12.10459452099,38.47859715757,14.879704
12.05077141185,38.48219269261,15.697555
11.96516230361,38.4895418126,13.24962
12.0096219166,38.51546185188,15.908381
11.9768011058,38.51576973429,15.789929
12.02712500044,38.56312240069,15.093842
11.89375321348,38.43264271167,15.69405
11.85533512398,38.43396459424,15.050931
11.93485821272,38.50553307622,15.005201
11.88810476394,38.47872002773,13.217277
11.90898058281,38.5200446095,14.593036
11.81115972111,38.45541508263,14.728621
11.83024767839,38.47613767873,13.939266
11.80495761515,38.47352690164,11.481319
11.85487891151,38.49031826089,15.077516
11.84370430039,38.51208080413,15.119508
11.79475026401,38.49702960659,12.366011
11.7947156036,38.49690403775,12.534227
11.8739687127,38.50244689178,15.532648
11.87064469943,38.51114873185,14.183798
11.8778344969,38.52216308006,15.661531
11.87940074912,38.5257652329,13.512276
11.89341240669,38.5465567598,13.674027
11.95733056438,38.50705930746,14.398149
11.95869569006,38.53290655264,15.988767
11.98739362978,38.54813064808,10.979619
11.93028565584,38.55432003657,14.693487
11.94950637033,38.54581679269,15.824931
11.9806479267,38.56812015235,15.001697
12.02441497364,38.58553054279,14.042135
12.01138076849,38.58355389856,14.991934
11.99643984786,38.63329392815,14.935053
11.89940644822,38.56816590867,12.356395
11.93938902149,38.59158281306,15.615825
11.91914700229,38.57665603848,15.589752
11.93310260469,38.59919894194,14.663212
11.88890862191,38.57284066446,15.985492
11.94543981659,38.62388218164,15.464867
11.91973337774,38.62948940293,14.755646
11.93461349686,38.64437775181,15.125706
12.23638910323,38.50957014746,14.49738
12.14850793694,38.50558766316,14.41806
12.20492165356,38.51609610722,14.972382
12.23383099732,38.55058422128,15.170553
12.24005553703,38.55627700529,15.691081
12.21963038583,38.55429202493,15.197999
12.22139992621,38.56666567272,15.61428
12.29253322541,38.54708580399,13.032108
12.27819006079,38.55035088094,15.333465
12.35603505015,38.59354385286,14.074831
12.33894599927,38.58658753466,14.61989
12.34552989465,38.59682799187,14.429708
12.33876954365,38.60343974016,13.339421
12.33880752092,38.61156554424,14.919468
12.35365636038,38.61608421861,15.729767
12.30053168429,38.59091895949,14.100924
12.2337190611,38.56839486548,13.196491
